SourceMeter Model:,2450
SourceMeter S/N:,01419952
SourceMeter Firmware:,1.6.3d

TEST_PARAM.terminals:,FRONT TERMINALS

TEST_PARAM.initial_voc:,1.2920730114
TEST_PARAM.vcutoff:,1

TEST_PARAM.discharge_type:,CONSTANT
TEST_PARAM.discharge_current:,0.025
TEST_PARAM.max_discharge_current:,0.025

TEST_PARAM.measure_interval:,60

TEST_PARAM.discharge_start_time:,10/11/17 08:31:09
TEST_PARAM.discharge_stop_time:,10/13/17 21:06:22

BATT_MODEL_RAW:,Index,Timestamp,Voc,Vload,ESR
BATT_MODEL_RAW:,29,1680.1592655,1.2813549042,1.2806546688,0.028009414673
BATT_MODEL_RAW:,30,1740.1643914,1.2810559273,1.2803552151,0.028028488159
BATT_MODEL_RAW:,31,1800.169466,1.2807559967,1.2800557613,0.028009414673
BATT_MODEL_RAW:,32,1860.1739742,1.2804620266,1.2797613144,0.028028488159
BATT_MODEL_RAW:,33,1920.1787764,1.2801704407,1.2794697285,0.028028488159
BATT_MODEL_RAW:,34,1980.184141,1.2798812389,1.2791798115,0.028057098389
BATT_MODEL_RAW:,35,2040.189169,1.2795946598,1.2788937092,0.028038024902
BATT_MODEL_RAW:,36,2100.1950853,1.2793109417,1.2786104679,0.028018951416
BATT_MODEL_RAW:,37,2160.1995639,1.2790315151,1.2783300877,0.028057098389
BATT_MODEL_RAW:,38,2220.203727,1.2787535191,1.2780525684,0.028038024902
BATT_MODEL_RAW:,39,2280.204314,1.2784779072,1.2777779102,0.02799987793
BATT_MODEL_RAW:,40,2340.2101074,1.2782056332,1.2775065899,0.027961730957
BATT_MODEL_RAW:,41,2400.2138509,1.2779359818,1.2772350311,0.028038024902
BATT_MODEL_RAW:,42,2460.2192337,1.2776706219,1.276968956,0.028066635132
BATT_MODEL_RAW:,43,2520.2195215,1.2774071693,1.2767064571,0.028028488159
BATT_MODEL_RAW:,44,2580.2242969,1.2771475315,1.2764470577,0.028018951416
BATT_MODEL_RAW:,45,2640.2288624,1.2768895626,1.2761893272,0.028009414673
BATT_MODEL_RAW:,46,2700.2336111,1.2766339779,1.2759346962,0.0279712677
BATT_MODEL_RAW:,47,2760.2390034,1.2763822079,1.2756810188,0.028047561646
BATT_MODEL_RAW:,48,2820.2439748,1.2761306763,1.2754311562,0.027980804443
BATT_MODEL_RAW:,49,2880.2489409,1.2758862972,1.275185585,0.028028488159
BATT_MODEL_RAW:,50,2940.252906,1.2756412029,1.2749407291,0.028018951416
BATT_MODEL_RAW:,51,3000.2573977,1.2754006386,1.274699688,0.028038024902
BATT_MODEL_RAW:,52,3060.2615572,1.2751629353,1.2744626999,0.028009414673
BATT_MODEL_RAW:,53,3120.2660318,1.2749247551,1.2742261887,0.027942657471
BATT_MODEL_RAW:,54,3180.2711699,1.274692297,1.2739920616,0.028009414673
BATT_MODEL_RAW:,55,3240.271771,1.274461031,1.273761034,0.02799987793
BATT_MODEL_RAW:,56,3300.2774549,1.2742335796,1.2735345364,0.027961730957
BATT_MODEL_RAW:,57,3360.2815305,1.2740080357,1.2733080387,0.02799987793
BATT_MODEL_RAW:,58,3420.2862048,1.2737846375,1.2730853558,0.0279712677
BATT_MODEL_RAW:,59,3480.2920355,1.2735652924,1.2728655338,0.027990341187
BATT_MODEL_RAW:,60,3540.2962104,1.2733476162,1.2726478577,0.027990341187
BATT_MODEL_RAW:,61,3600.2964481,1.2731332779,1.2724330425,0.028009414673
BATT_MODEL_RAW:,62,3660.3015989,1.2729203701,1.2722203732,0.02799987793
BATT_MODEL_RAW:,63,3720.3072577,1.2727115154,1.2720112801,0.028009414673
BATT_MODEL_RAW:,64,3780.3100191,1.2725038528,1.2718029022,0.028038024902
BATT_MODEL_RAW:,65,3840.3159915,1.272298336,1.2715990543,0.0279712677
BATT_MODEL_RAW:,66,3900.3164802,1.2720963955,1.2713961601,0.028009414673
BATT_MODEL_RAW:,67,3960.3221455,1.2718958855,1.2711958885,0.02799987793
BATT_MODEL_RAW:,68,4020.3266099,1.2716972828,1.2709975243,0.027990341187
BATT_MODEL_RAW:,69,4080.3323155,1.2715010643,1.2708010674,0.02799987793
BATT_MODEL_RAW:,70,4140.3331589,1.2713067532,1.2706081867,0.027942657471
BATT_MODEL_RAW:,71,4200.3380413,1.2711164951,1.2704172134,0.0279712677
BATT_MODEL_RAW:,72,4260.3429196,1.270929575,1.2702300549,0.027980804443
BATT_MODEL_RAW:,73,4320.3471789,1.2707426548,1.2700440884,0.027942657471
BATT_MODEL_RAW:,74,4380.3521051,1.2705600262,1.2698616982,0.027933120728
BATT_MODEL_RAW:,75,4440.3526752,1.2703773975,1.2696781158,0.0279712677
BATT_MODEL_RAW:,76,4500.3533638,1.2701981068,1.2694981098,0.02799987793
BATT_MODEL_RAW:,77,4560.3587334,1.2700214386,1.2693219185,0.027980804443
BATT_MODEL_RAW:,78,4620.3645194,1.2698459625,1.269146204,0.027990341187
BATT_MODEL_RAW:,79,4680.370463,1.2696723938,1.2689728737,0.027980804443
BATT_MODEL_RAW:,80,4740.3706716,1.2695019245,1.2688016891,0.028009414673
BATT_MODEL_RAW:,81,4800.3765999,1.2693324089,1.268633604,0.027952194214
BATT_MODEL_RAW:,82,4860.3823051,1.2691669464,1.268466711,0.028009414673
BATT_MODEL_RAW:,83,4920.387488,1.2690021992,1.2683033943,0.027952194214
BATT_MODEL_RAW:,84,4980.3920187,1.2688398361,1.2681407928,0.027961730957
BATT_MODEL_RAW:,85,5040.3928977,1.2686800957,1.2679800987,0.02799987793
BATT_MODEL_RAW:,86,5100.3983899,1.2685198784,1.2678205967,0.0279712677
BATT_MODEL_RAW:,87,5160.4041676,1.2683641911,1.2676646709,0.027980804443
BATT_MODEL_RAW:,88,5220.4057612,1.2682094574,1.267510891,0.027942657471
BATT_MODEL_RAW:,89,5280.4103779,1.2680568695,1.2673573494,0.027980804443
BATT_MODEL_RAW:,90,5340.4146759,1.2679069042,1.2672066689,0.028009414673
BATT_MODEL_RAW:,91,5400.4203245,1.2677578926,1.2670581341,0.027990341187
BATT_MODEL_RAW:,92,5460.4255744,1.2676112652,1.2669122219,0.027961730957
BATT_MODEL_RAW:,93,5520.426929,1.2674655914,1.2667663097,0.0279712677
BATT_MODEL_RAW:,94,5580.4326274,1.2673227787,1.2666244507,0.027933120728
BATT_MODEL_RAW:,95,5640.4383499,1.2671813965,1.2664818764,0.027980804443
BATT_MODEL_RAW:,96,5700.444171,1.2670402527,1.2663419247,0.027933120728
BATT_MODEL_RAW:,97,5760.4445869,1.2669036388,1.2662036419,0.02799987793
BATT_MODEL_RAW:,98,5820.4456533,1.2667665482,1.266067028,0.027980804443
BATT_MODEL_RAW:,99,5880.4508167,1.2666311264,1.2659323215,0.027952194214
BATT_MODEL_RAW:,100,5940.4566422,1.2664985657,1.2658002377,0.027933120728
BATT_MODEL_RAW:,101,6000.4603173,1.2663676739,1.2656691074,0.027942657471
BATT_MODEL_RAW:,102,6060.4646229,1.2662382126,1.2655389309,0.0279712677
BATT_MODEL_RAW:,103,6120.4693677,1.266109705,1.265411377,0.027933120728
BATT_MODEL_RAW:,104,6180.4742763,1.2659823895,1.2652826309,0.027990341187
BATT_MODEL_RAW:,105,6240.4800896,1.2658569813,1.2651584148,0.027942657471
BATT_MODEL_RAW:,106,6300.4812255,1.2657330036,1.2650351524,0.027914047241
BATT_MODEL_RAW:,107,6360.4864521,1.2656111717,1.2649123669,0.027952194214
BATT_MODEL_RAW:,108,6420.4871976,1.2654910088,1.2647914886,0.027980804443
BATT_MODEL_RAW:,109,6480.4931013,1.2653720379,1.264673233,0.027952194214
BATT_MODEL_RAW:,110,6540.4989569,1.2652552128,1.2645556927,0.027980804443
BATT_MODEL_RAW:,111,6600.5049745,1.2651376724,1.2644386292,0.027961730957
BATT_MODEL_RAW:,112,6660.5059957,1.2650239468,1.2643251419,0.027952194214
BATT_MODEL_RAW:,113,6720.5120407,1.2649092674,1.2642116547,0.027904510498
BATT_MODEL_RAW:,114,6780.5175177,1.2647984028,1.2640986443,0.027990341187
BATT_MODEL_RAW:,115,6840.5233242,1.2646877766,1.2639889717,0.027952194214
BATT_MODEL_RAW:,116,6900.5242892,1.2645776272,1.2638790607,0.027942657471
BATT_MODEL_RAW:,117,6960.5298806,1.2644691467,1.2637710571,0.027923583984
BATT_MODEL_RAW:,118,7020.5358562,1.2643637657,1.2636651993,0.027942657471
BATT_MODEL_RAW:,119,7080.5406126,1.2642567158,1.263559103,0.027904510498
BATT_MODEL_RAW:,120,7140.5457825,1.2641539574,1.2634556293,0.027933120728
BATT_MODEL_RAW:,121,7200.5461821,1.2640523911,1.2633543015,0.027923583984
BATT_MODEL_RAW:,122,7260.54708,1.2639498711,1.2632520199,0.027914047241
BATT_MODEL_RAW:,123,7320.548736,1.2638525963,1.2631537914,0.027952194214
BATT_MODEL_RAW:,124,7380.5499527,1.2637524605,1.2630543709,0.027923583984
BATT_MODEL_RAW:,125,7440.5520564,1.263655901,1.2629585266,0.027894973755
BATT_MODEL_RAW:,126,7500.5535965,1.2635602951,1.2628622055,0.027923583984
BATT_MODEL_RAW:,127,7560.5593444,1.2634654045,1.262768507,0.027875900269
BATT_MODEL_RAW:,128,7620.5617696,1.2633714676,1.2626729012,0.027942657471
BATT_MODEL_RAW:,129,7680.5670973,1.2632806301,1.2625815868,0.027961730957
BATT_MODEL_RAW:,130,7740.57324,1.2631864548,1.2624883652,0.027923583984
BATT_MODEL_RAW:,131,7800.5753417,1.2630972862,1.2623987198,0.027942657471
BATT_MODEL_RAW:,132,7860.5763448,1.2630069256,1.2623090744,0.027914047241
BATT_MODEL_RAW:,133,7920.5824,1.2629187107,1.2622215748,0.027885437012
BATT_MODEL_RAW:,134,7980.5878508,1.262830019,1.2621319294,0.027923583984
BATT_MODEL_RAW:,135,8040.5928874,1.2627434731,1.2620460987,0.027894973755
BATT_MODEL_RAW:,136,8100.5981073,1.2626576424,1.261960268,0.027894973755
BATT_MODEL_RAW:,137,8160.6033874,1.2625751495,1.2618780136,0.027885437012
BATT_MODEL_RAW:,138,8220.609171,1.2624909878,1.2617931366,0.027914047241
BATT_MODEL_RAW:,139,8280.6100271,1.2624087334,1.2617118359,0.027875900269
BATT_MODEL_RAW:,140,8340.6150489,1.2623279095,1.2616302967,0.027904510498
BATT_MODEL_RAW:,141,8400.6194228,1.262247324,1.261548996,0.027933120728
BATT_MODEL_RAW:,142,8460.6203687,1.2621660233,1.2614691257,0.027875900269
BATT_MODEL_RAW:,143,8520.6206775,1.2620885372,1.2613911629,0.027894973755
BATT_MODEL_RAW:,144,8580.6259586,1.2620117664,1.2613148689,0.027875900269
BATT_MODEL_RAW:,145,8640.6270923,1.2619361877,1.2612400055,0.027847290039
BATT_MODEL_RAW:,146,8700.6278151,1.2618589401,1.261162281,0.027866363525
BATT_MODEL_RAW:,147,8760.6334457,1.2617847919,1.2610878944,0.027875900269
BATT_MODEL_RAW:,148,8820.6341737,1.2617104053,1.2610142231,0.027847290039
BATT_MODEL_RAW:,149,8880.634684,1.2616374493,1.2609395981,0.027914047241
BATT_MODEL_RAW:,150,8940.6374164,1.2615664005,1.2608692646,0.027885437012
BATT_MODEL_RAW:,151,9000.6434138,1.2614943981,1.2607979774,0.027856826782
BATT_MODEL_RAW:,152,9060.6436622,1.2614235878,1.2607269287,0.027866363525
BATT_MODEL_RAW:,153,9120.6487894,1.2613532543,1.2606561184,0.027885437012
BATT_MODEL_RAW:,154,9180.6500418,1.2612838745,1.2605867386,0.027885437012
BATT_MODEL_RAW:,155,9240.6555713,1.2612161636,1.2605190277,0.027885437012
BATT_MODEL_RAW:,156,9300.6614414,1.261149168,1.2604520321,0.027885437012
BATT_MODEL_RAW:,157,9360.6618548,1.2610812187,1.2603840828,0.027885437012
BATT_MODEL_RAW:,158,9420.668017,1.2610161304,1.2603189945,0.027885437012
BATT_MODEL_RAW:,159,9480.6691505,1.2609510422,1.260253191,0.027914047241
BATT_MODEL_RAW:,160,9540.6701026,1.2608854771,1.2601873875,0.027923583984
BATT_MODEL_RAW:,161,9600.6760517,1.2608230114,1.2601263523,0.027866363525
BATT_MODEL_RAW:,162,9660.6814745,1.2607600689,1.2600631714,0.027875900269
BATT_MODEL_RAW:,163,9720.6869009,1.2606973648,1.2600011826,0.027847290039
BATT_MODEL_RAW:,164,9780.6890101,1.2606363297,1.2599406242,0.027828216553
BATT_MODEL_RAW:,165,9840.6903046,1.2605772018,1.259881258,0.027837753296
BATT_MODEL_RAW:,166,9900.6952114,1.2605178356,1.2598206997,0.027885437012
BATT_MODEL_RAW:,167,9960.6966344,1.2604579926,1.259761095,0.027875900269
BATT_MODEL_RAW:,168,10020.69684,1.2604002953,1.259704113,0.027847290039
BATT_MODEL_RAW:,169,10080.702612,1.2603430748,1.2596466541,0.027856826782
BATT_MODEL_RAW:,170,10140.708263,1.2602877617,1.2595901489,0.027904510498
BATT_MODEL_RAW:,171,10200.708916,1.2602307796,1.2595348358,0.027837753296
BATT_MODEL_RAW:,172,10260.709444,1.2601737976,1.2594780922,0.027828216553
BATT_MODEL_RAW:,173,10320.715507,1.2601194382,1.2594230175,0.027856826782
BATT_MODEL_RAW:,174,10380.715826,1.2600660324,1.259370327,0.027828216553
BATT_MODEL_RAW:,175,10440.71701,1.2600109577,1.2593159676,0.027799606323
BATT_MODEL_RAW:,176,10500.722965,1.2599577904,1.2592623234,0.02781867981
BATT_MODEL_RAW:,177,10560.723561,1.259906292,1.2592110634,0.027809143066
BATT_MODEL_RAW:,178,10620.729388,1.2598567009,1.2591583729,0.027933120728
BATT_MODEL_RAW:,179,10680.73035,1.2598040104,1.2591073513,0.027866363525
BATT_MODEL_RAW:,180,10740.736268,1.2597513199,1.2590558529,0.02781867981
BATT_MODEL_RAW:,181,10800.741958,1.2597014904,1.2590060234,0.02781867981
BATT_MODEL_RAW:,182,10860.742481,1.2596521378,1.2589564323,0.027828216553
BATT_MODEL_RAW:,183,10920.743296,1.2596042156,1.2589097023,0.027780532837
BATT_MODEL_RAW:,184,10980.749261,1.259554863,1.258859396,0.02781867981
BATT_MODEL_RAW:,185,11040.754122,1.2595055103,1.2588105202,0.027799606323
BATT_MODEL_RAW:,186,11100.760095,1.259459734,1.2587635517,0.027847290039
BATT_MODEL_RAW:,187,11160.76565,1.259414196,1.2587182522,0.027837753296
BATT_MODEL_RAW:,188,11220.771467,1.2593681812,1.2586724758,0.027828216553
BATT_MODEL_RAW:,189,11280.776576,1.2593212128,1.258626461,0.02779006958
BATT_MODEL_RAW:,190,11340.781724,1.2592759132,1.2585806847,0.027809143066
BATT_MODEL_RAW:,191,11400.78742,1.2592320442,1.2585372925,0.02779006958
BATT_MODEL_RAW:,192,11460.787895,1.2591884136,1.2584927082,0.027828216553
BATT_MODEL_RAW:,193,11520.789346,1.2591435909,1.2584488392,0.02779006958
BATT_MODEL_RAW:,194,11580.794416,1.2591006756,1.2584059238,0.02779006958
BATT_MODEL_RAW:,195,11640.799499,1.2590591908,1.2583632469,0.027837753296
BATT_MODEL_RAW:,196,11700.805002,1.2590165138,1.2583215237,0.027799606323
BATT_MODEL_RAW:,197,11760.810521,1.2589752674,1.2582802773,0.027799606323
BATT_MODEL_RAW:,198,11820.811624,1.2589335442,1.258238554,0.027799606323
BATT_MODEL_RAW:,199,11880.817178,1.258893013,1.2581973076,0.027828216553
BATT_MODEL_RAW:,200,11940.822311,1.2588515282,1.2581558228,0.027828216553
BATT_MODEL_RAW:,201,12000.823367,1.2588095665,1.2581160069,0.027742385864
BATT_MODEL_RAW:,202,12060.828764,1.2587704659,1.258074522,0.027837753296
BATT_MODEL_RAW:,203,12120.833971,1.2587332726,1.2580368519,0.027856826782
BATT_MODEL_RAW:,204,12180.839791,1.2586920261,1.2579965591,0.02781867981
BATT_MODEL_RAW:,205,12240.841509,1.2586541176,1.2579586506,0.02781867981
BATT_MODEL_RAW:,206,12300.846863,1.2586145401,1.2579185963,0.027837753296
BATT_MODEL_RAW:,207,12360.84876,1.2585773468,1.2578818798,0.02781867981
BATT_MODEL_RAW:,208,12420.848894,1.2585391998,1.257843256,0.027837753296
BATT_MODEL_RAW:,209,12480.853992,1.2585027218,1.257806778,0.027837753296
BATT_MODEL_RAW:,210,12540.859574,1.2584650517,1.2577698231,0.027809143066
BATT_MODEL_RAW:,211,12600.865008,1.2584264278,1.2577311993,0.027809143066
BATT_MODEL_RAW:,212,12660.869821,1.2583909035,1.2576961517,0.02779006958
BATT_MODEL_RAW:,213,12720.874757,1.2583544254,1.2576599121,0.027780532837
BATT_MODEL_RAW:,214,12780.875292,1.258317709,1.2576229572,0.02779006958
BATT_MODEL_RAW:,215,12840.880758,1.2582848072,1.2575879097,0.027875900269
BATT_MODEL_RAW:,216,12900.886808,1.2582478523,1.2575540543,0.027751922607
BATT_MODEL_RAW:,217,12960.892866,1.258212328,1.2575182915,0.027761459351
BATT_MODEL_RAW:,218,13020.897822,1.2581782341,1.2574830055,0.027809143066
BATT_MODEL_RAW:,219,13080.898209,1.258143425,1.2574484348,0.027799606323
BATT_MODEL_RAW:,220,13140.899207,1.2581093311,1.2574150562,0.027770996094
BATT_MODEL_RAW:,221,13200.900102,1.2580754757,1.2573812008,0.027770996094
BATT_MODEL_RAW:,222,13260.905327,1.2580428123,1.2573478222,0.027799606323
BATT_MODEL_RAW:,223,13320.911006,1.2580091953,1.2573139668,0.027809143066
BATT_MODEL_RAW:,224,13380.915766,1.2579758167,1.2572822571,0.027742385864
BATT_MODEL_RAW:,225,13440.921294,1.2579436302,1.2572488785,0.02779006958
BATT_MODEL_RAW:,226,13500.927211,1.2579112053,1.2572169304,0.027770996094
BATT_MODEL_RAW:,227,13560.928289,1.2578802109,1.2571852207,0.027799606323
BATT_MODEL_RAW:,228,13620.933486,1.2578468323,1.2571518421,0.027799606323
BATT_MODEL_RAW:,229,13680.938267,1.257815361,1.2571213245,0.027761459351
BATT_MODEL_RAW:,230,13740.944331,1.2577848434,1.2570903301,0.027780532837
BATT_MODEL_RAW:,231,13800.950144,1.2577540874,1.2570588589,0.027809143066
BATT_MODEL_RAW:,232,13860.951415,1.2577235699,1.2570288181,0.02779006958
BATT_MODEL_RAW:,233,13920.952478,1.2576935291,1.2569987774,0.02779006958
BATT_MODEL_RAW:,234,13980.958488,1.2576637268,1.2569680214,0.027828216553
BATT_MODEL_RAW:,235,14040.959137,1.2576334476,1.2569389343,0.027780532837
BATT_MODEL_RAW:,236,14100.964896,1.2576034069,1.2569086552,0.02779006958
BATT_MODEL_RAW:,237,14160.969356,1.2575733662,1.2568781376,0.027809143066
BATT_MODEL_RAW:,238,14220.970786,1.2575454712,1.256850481,0.027799606323
BATT_MODEL_RAW:,239,14280.975732,1.2575170994,1.256821394,0.027828216553
BATT_MODEL_RAW:,240,14340.980356,1.2574882507,1.2567923069,0.027837753296
BATT_MODEL_RAW:,241,14400.985428,1.2574591637,1.2567648888,0.027770996094
BATT_MODEL_RAW:,242,14460.990163,1.2574324608,1.2567369938,0.02781867981
BATT_MODEL_RAW:,243,14520.995466,1.2574031353,1.2567090988,0.027761459351
BATT_MODEL_RAW:,244,14580.999903,1.2573769093,1.2566823959,0.027780532837
BATT_MODEL_RAW:,245,14641.0045,1.2573485374,1.2566535473,0.027799606323
BATT_MODEL_RAW:,246,14701.009068,1.2573227882,1.2566285133,0.027770996094
BATT_MODEL_RAW:,247,14761.013814,1.2572953701,1.2566010952,0.027770996094
BATT_MODEL_RAW:,248,14821.018666,1.2572667599,1.2565739155,0.027713775635
BATT_MODEL_RAW:,249,14881.022701,1.2572424412,1.2565479279,0.027780532837
BATT_MODEL_RAW:,250,14941.028345,1.257215023,1.2565214634,0.027742385864
BATT_MODEL_RAW:,251,15001.033938,1.2571892738,1.2564949989,0.027770996094
BATT_MODEL_RAW:,252,15061.038862,1.257163763,1.2564697266,0.027761459351
BATT_MODEL_RAW:,253,15121.043738,1.2571394444,1.2564458847,0.027742385864
BATT_MODEL_RAW:,254,15181.049736,1.2571144104,1.2564198971,0.027780532837
BATT_MODEL_RAW:,255,15241.054276,1.2570900917,1.2563951015,0.027799606323
BATT_MODEL_RAW:,256,15301.054763,1.2570648193,1.2563714981,0.027732849121
BATT_MODEL_RAW:,257,15361.05908,1.2570388317,1.2563450336,0.027751922607
BATT_MODEL_RAW:,258,15421.063706,1.2570149899,1.2563211918,0.027751922607
BATT_MODEL_RAW:,259,15481.067928,1.2569904327,1.2562961578,0.027770996094
BATT_MODEL_RAW:,260,15541.072619,1.2569663525,1.2562713623,0.027799606323
BATT_MODEL_RAW:,261,15601.077094,1.2569437027,1.2562499046,0.027751922607
BATT_MODEL_RAW:,262,15661.081957,1.2569210529,1.2562260628,0.027799606323
BATT_MODEL_RAW:,263,15721.085937,1.2568967342,1.2562026978,0.027761459351
BATT_MODEL_RAW:,264,15781.091105,1.2568762302,1.2561814785,0.02779006958
BATT_MODEL_RAW:,265,15841.095505,1.2568519115,1.2561581135,0.027751922607
BATT_MODEL_RAW:,266,15901.100068,1.2568309307,1.256136179,0.02779006958
BATT_MODEL_RAW:,267,15961.105399,1.2568082809,1.256114006,0.027770996094
BATT_MODEL_RAW:,268,16021.111514,1.2567873001,1.2560927868,0.027780532837
BATT_MODEL_RAW:,269,16081.115882,1.2567651272,1.256070137,0.027799606323
BATT_MODEL_RAW:,270,16141.116139,1.2567424774,1.2560474873,0.027799606323
BATT_MODEL_RAW:,271,16201.120865,1.2567205429,1.2560260296,0.027780532837
BATT_MODEL_RAW:,272,16261.124754,1.2566993237,1.2560043335,0.027799606323
BATT_MODEL_RAW:,273,16321.129415,1.2566781044,1.2559840679,0.027761459351
BATT_MODEL_RAW:,274,16381.133459,1.2566559315,1.2559623718,0.027742385864
BATT_MODEL_RAW:,275,16441.137286,1.2566363811,1.2559409142,0.02781867981
BATT_MODEL_RAW:,276,16501.140933,1.2566154003,1.2559199333,0.02781867981
BATT_MODEL_RAW:,277,16561.145519,1.2565925121,1.2558989525,0.027742385864
BATT_MODEL_RAW:,278,16621.150563,1.2565732002,1.2558786869,0.027780532837
BATT_MODEL_RAW:,279,16681.155044,1.2565517426,1.2558574677,0.027770996094
BATT_MODEL_RAW:,280,16741.15881,1.2565312386,1.2558369637,0.027770996094
BATT_MODEL_RAW:,281,16801.163459,1.2565124035,1.2558178902,0.027780532837
BATT_MODEL_RAW:,282,16861.167912,1.2564923763,1.2557973862,0.027799606323
BATT_MODEL_RAW:,283,16921.17198,1.2564735413,1.2557780743,0.02781867981
BATT_MODEL_RAW:,284,16981.177317,1.256452322,1.2557587624,0.027742385864
BATT_MODEL_RAW:,285,17041.181067,1.2564322948,1.2557382584,0.027761459351
BATT_MODEL_RAW:,286,17101.185314,1.2564144135,1.2557189465,0.02781867981
BATT_MODEL_RAW:,287,17161.190196,1.256393671,1.255699873,0.027751922607
BATT_MODEL_RAW:,288,17221.194492,1.2563729286,1.2556796074,0.027732849121
BATT_MODEL_RAW:,289,17281.199244,1.2563545704,1.2556598186,0.02779006958
BATT_MODEL_RAW:,290,17341.203829,1.2563362122,1.2556416988,0.027780532837
BATT_MODEL_RAW:,291,17401.208681,1.2563173771,1.2556228638,0.027780532837
BATT_MODEL_RAW:,292,17461.213409,1.2562973499,1.2556028366,0.027780532837
BATT_MODEL_RAW:,293,17521.219033,1.2562787533,1.2555856705,0.027723312378
BATT_MODEL_RAW:,294,17581.220107,1.2562618256,1.2555663586,0.02781867981
BATT_MODEL_RAW:,295,17641.224735,1.2562413216,1.2555487156,0.027704238892
BATT_MODEL_RAW:,296,17701.229311,1.2562246323,1.2555308342,0.027751922607
BATT_MODEL_RAW:,297,17761.233556,1.2562065125,1.2555134296,0.027723312378
BATT_MODEL_RAW:,298,17821.238699,1.2561888695,1.2554962635,0.027704238892
BATT_MODEL_RAW:,299,17881.244514,1.2561721802,1.2554781437,0.027761459351
BATT_MODEL_RAW:,300,17941.24952,1.2561554909,1.2554614544,0.027761459351
BATT_MODEL_RAW:,301,18001.254663,1.2561385632,1.2554438114,0.02779006958
BATT_MODEL_RAW:,302,18061.25983,1.256121397,1.2554271221,0.027770996094
BATT_MODEL_RAW:,303,18121.264316,1.2561039925,1.2554101944,0.027751922607
BATT_MODEL_RAW:,304,18181.268864,1.2560865879,1.2553927898,0.027751922607
BATT_MODEL_RAW:,305,18241.27228,1.256070137,1.2553758621,0.027770996094
BATT_MODEL_RAW:,306,18301.277839,1.2560536861,1.2553603649,0.027732849121
BATT_MODEL_RAW:,307,18361.282546,1.2560384274,1.2553443909,0.027761459351
BATT_MODEL_RAW:,308,18421.287035,1.2560203075,1.2553274632,0.027713775635
BATT_MODEL_RAW:,309,18481.291821,1.2560052872,1.2553124428,0.027713775635
BATT_MODEL_RAW:,310,18541.296571,1.2559888363,1.2552959919,0.027713775635
