PW_MODEL_PW2281S_20_6 
Capacity=2.9428AH
SOC(%), Open Voltage(V), ESR(ohm)
0, 0.8101401329, 0.40839195251 
1, 0.83946871758, 0.43045043945 
2, 0.86406040192, 0.45179367065 
3, 0.88410758972, 0.47219276428 
4, 0.90199351311, 0.48847198486 
5, 0.91873931885, 0.50213813782 
6, 0.93684363365, 0.51012039185 
7, 0.95979523659, 0.51075935364 
8, 0.98874878883, 0.51290512085 
9, 1.0157442093, 0.51073074341 
10, 1.0374755859, 0.49608230591 
11, 1.0539429188, 0.48433303833 
12, 1.0683443546, 0.47125816345 
13, 1.0814254284, 0.45436859131 
14, 1.0927686691, 0.42919158936 
15, 1.1019368172, 0.40054321289 
16, 1.1108486652, 0.38643836975 
17, 1.1211571693, 0.3880405426 
18, 1.1317193508, 0.39384841919 
19, 1.1422243118, 0.39908409119 
20, 1.1526081562, 0.40203094482 
21, 1.1626691818, 0.40278434753 
22, 1.1724228859, 0.40168762207 
23, 1.1809542179, 0.40017127991 
24, 1.188970089, 0.40030479431 
25, 1.1960124969, 0.4012966156 
26, 1.2027142048, 0.40345191956 
27, 1.2088031769, 0.40398597717 
28, 1.2143011093, 0.40761947632 
29, 1.2200286388, 0.40989875793 
30, 1.2253811359, 0.40977478027 
31, 1.2299904823, 0.41273117065 
32, 1.2347970009, 0.41613578796 
33, 1.2397785187, 0.41616439819 
34, 1.2445375919, 0.41597366333 
35, 1.2489612103, 0.41538238525 
36, 1.2529039383, 0.41620254517 
37, 1.2564697266, 0.41751861572 
38, 1.2597539425, 0.41886329651 
39, 1.2630805969, 0.41954994202 
40, 1.2665781975, 0.41860580444 
41, 1.2701146603, 0.41458129883 
42, 1.2736666203, 0.40974617004 
43, 1.2769370079, 0.40189743042 
44, 1.2798759937, 0.39677619934 
45, 1.2827327251, 0.3875541687 
46, 1.2853572369, 0.37984848022 
47, 1.2879664898, 0.36662101746 
48, 1.2902815342, 0.35535812378 
49, 1.2931079865, 0.34101486206 
50, 1.2955033779, 0.3259563446 
51, 1.297526598, 0.3152179718 
52, 1.300167799, 0.3022480011 
53, 1.3028814793, 0.28891563416 
54, 1.3055007458, 0.27714729309 
55, 1.3077831268, 0.26619911194 
56, 1.3096828461, 0.25708198547 
57, 1.3113393784, 0.24988174438 
58, 1.3130099773, 0.2428817749 
59, 1.3149166107, 0.23614883423 
60, 1.3170850277, 0.22924423218 
61, 1.3194839954, 0.22232055664 
62, 1.3220119476, 0.21631240845 
63, 1.3246452808, 0.21033287048 
64, 1.3269534111, 0.20448684692 
65, 1.3296158314, 0.19750595093 
66, 1.3320484161, 0.19236564636 
67, 1.3348257542, 0.18623352051 
68, 1.3373370171, 0.18087387085 
69, 1.3399336338, 0.17609596252 
70, 1.3427097797, 0.16932487488 
71, 1.3452386856, 0.16631126404 
72, 1.3482892513, 0.16333580017 
73, 1.3516550064, 0.16004562378 
74, 1.3551573753, 0.1567363739 
75, 1.3586680889, 0.15377998352 
76, 1.3624997139, 0.15070915222 
77, 1.3663799763, 0.14883995056 
78, 1.370288372, 0.14611244202 
79, 1.3745336533, 0.14350891113 
80, 1.3791890144, 0.14071464539 
81, 1.3839409351, 0.13823509216 
82, 1.3883256912, 0.13686180115 
83, 1.3930475712, 0.13529777527 
84, 1.3978450298, 0.13441085815 
85, 1.402684927, 0.13279914856 
86, 1.4074571133, 0.13291358948 
87, 1.4122369289, 0.13265609741 
88, 1.4170422554, 0.1332950592 
89, 1.4218301773, 0.13385772705 
90, 1.426838398, 0.13550758362 
91, 1.432972908, 0.13504981995 
92, 1.4408929348, 0.1318359375 
93, 1.4501094818, 0.12838363647 
94, 1.4607594013, 0.125207901 
95, 1.4730858803, 0.12181282043 
96, 1.4874684811, 0.11884689331 
97, 1.5043745041, 0.11672019958 
98, 1.5258083344, 0.11582374573 
99, 1.5566751957, 0.11769294739 
100, 1.6169663668, 0.15435218811 
